Original row		wnt6352.py	wnt7072.py	wnt7160.py	wnt920.py	wnt116.py	wnt9044.py	wnt8687.py	wnt4932.py	wnt6111.py	wnt5357.py	wnt968.py	wnt8273.py	wnt7969.py	wnt5698.py	wnt5778.py	wnt7643.py	wnt3183.py	wnt6312.py	wnt7211.py	wnt4603.py	wnt9839.py	wnt7459.py	wnt4379.py	wnt1462.py	wnt3440.py	wnt5113.py	wnt2072.py	wnt3753.py	wnt4311.py	wnt7763.py	wnt4939.py	wnt1269.py	wnt7344.py	wnt6709.py	wnt1264.py	wnt7098.py	wnt3424.py	wnt914.py	wnt5009.py	wnt3699.py	wnt6415.py	wnt3744.py	wnt3119.py	wnt7805.py	wnt2026.py	wnt4803.py	wnt7423.py	wnt6605.py	wnt437.py	wnt816.py	wnt6934.py	wnt2961.py	wnt5610.py	wnt9629.py	wnt3714.py	wnt8091.py	wnt5348.py	wnt6801.py	wnt6644.py	wnt5952.py	wnt6914.py	wnt5920.py	wnt3243.py	wnt4121.py	wnt9636.py	wnt3572.py	wnt7476.py	wnt2073.py	wnt5648.py	wnt6067.py	wnt833.py	wnt6964.py	wnt1266.py	wnt786.py	wnt8033.py	wnt7012.py	wnt4554.py	wnt9630.py	wnt9572.py	wnt552.py	wnt3345.py	wnt3076.py	wnt228.py	wnt9156.py	wnt2172.py	wnt3548.py	wnt159.py	wnt4900.py	wnt1965.py	wnt6237.py	wnt3472.py	wnt3031.py	wnt3822.py	wnt3664.py	wnt1615.py	wnt4129.py	wnt8614.py	wnt9168.py	wnt5287.py	wnt1763.py	wnt2459.py	wnt7731.py	wnt3098.py	wnt5878.py	wnt8728.py	wnt8024.py	wnt7158.py	wnt2797.py	wnt5016.py	wnt2028.py	wnt4590.py	wnt3420.py	wnt7719.py	wnt4162.py	wnt2161.py	wnt3147.py	wnt7032.py	wnt8556.py	wnt2134.py	wnt7250.py	wnt1074.py	wnt4804.py	wnt3783.py	wnt4194.py	wnt7817.py	wnt1801.py	wnt2798.py	wnt1119.py	wnt6132.py	wnt42.py	wnt8406.py	wnt1557.py	wnt2898.py	wnt6074.py	wnt9008.py	wnt9235.py	wnt4473.py	wnt6206.py	wnt8457.py	wnt519.py	wnt8615.py	wnt3504.py	wnt8550.py	wnt4466.py	wnt891.py	wnt2112.py	wnt8404.py	wnt754.py	wnt9616.py	wnt696.py	wnt8510.py	wnt3413.py	wnt4062.py	wnt8479.py	wnt6302.py	wnt1037.py	wnt4575.py	wnt214.py	wnt1895.py	wnt5283.py	wnt9359.py	wnt3273.py	wnt5741.py	wnt3063.py	wnt3027.py	wnt368.py	wnt1796.py	wnt3213.py	wnt2141.py	wnt5677.py	wnt1544.py	wnt3989.py	wnt1412.py	wnt1922.py	wnt8992.py	wnt2239.py	wnt6656.py	wnt2873.py	wnt4295.py	wnt4690.py	wnt1158.py	wnt9084.py	wnt4987.py	wnt6202.py	wnt2536.py	wnt7200.py	wnt2140.py	wnt2690.py	wnt4195.py	wnt4230.py	wnt5035.py	wnt841.py	wnt1828.py	wnt1301.py	wnt5091.py	wnt4821.py	wnt3685.py	wnt2288.py	wnt1867.py	wnt7398.py
96	wnt4129.py	4779.855	9241.17	9136.827	9559.277	2913.621	8935.542	1309.194	2796.132	9431.992	9324.861	8860.981	4456.927	2750.952	9221.653	8972.242	2262.505	9385.764	8751.581	3036.952	1913.167	1235.913	3236.137	4736.942	9043.759	2175.421	9329.606	1482.059	8938.464	4642.556	2338.159	9553.262	9316.604	9308.785	7753.696	1223.063	9253.216	9022.026	2847.735	3786.01	9303.159	2988.989	9022.359	8970.288	8689.276	9057.442	9411.667	4794.739	3573.314	5369.855	9139.546	9234.776	6021.35	3167.411	6826.086	3012.515	8970.748	3735.917	9413.753	5628.328	3402.764	9168.119	3658.059	3838.407	2530.944	2037.123	8627.82	9109.609	7984.431	2022.206	9033.835	2994.77	7347.336	8660.291	3036.702	6249.795	9417.462	3011.249	1461.399	9389.601	8959.83	3546.583	3468.255	9200.53	9060.905	3570.814	1808.975	4079.535	5715.517	7777.355	7612.248	9044.104	8991.2	9250.734	9166.167	9014.064	1.0	3549.953	9449.625	9449.625	8888.591	4508.076	9084.08	2367.234	3804.295	9285.217	9036.823	9036.823	3249.188	1760.899	9308.542	3432.823	4403.48	5211.545	5211.545	1478.46	2434.902	5995.758	9189.896	3170.893	5271.051	4028.345	4028.345	4301.063	8866.612	9089.313	1687.184	9024.314	2785.124	2764.924	2764.924	3618.713	3331.626	9126.609	3484.33	1803.313	3226.943	9059.305	9059.305	2565.462	2866.919	8942.098	2545.722	2020.554	9438.994	9438.994	9446.796	9274.113	9038.159	3724.633	9398.039	8576.029	8576.029	8852.027	1664.07	5099.216	1657.614	9286.596	2405.144	3377.042	3377.042	9036.063	3060.855	3705.679	9008.063	2025.449	9523.345	9523.345	9181.021	9274.741	3051.892	3790.424	9414.776	8884.192	2597.647	2597.647	9321.536	2958.426	9404.512	9340.546	1690.777	1165.662	9276.678	9276.678	9340.119	2990.326	9240.854	6847.158	9342.571	9114.708	9114.708	9325.353	9826.012	2602.056	9082.868	9405.723	8914.013	8914.013	1460.55	9456.145	9461.48
97	wnt8614.py	4102.172	8097.616	7936.535	8491.372	1879.281	7528.056	3227.055	2722.698	8132.312	8089.36	7830.285	3969.753	2226.729	9221.653	7923.277	2470.899	9385.764	7441.156	1716.831	3054.857	3378.1	4357.913	8915.42	9043.759	2665.253	8222.558	3103.144	8110.71	2937.166	2199.662	8689.066	8188.594	8748.843	1461.778	3416.871	8151.724	7834.104	2017.492	1870.605	8544.436	2511.143	8669.262	8803.92	7264.424	9057.442	8227.337	4462.207	8800.679	5089.77	9094.452	8404.011	6021.35	2686.544	2991.452	1895.351	7998.065	3735.917	8197.251	5616.788	1633.46	7835.184	2301.848	2874.111	2612.476	3728.404	8627.82	7765.655	2003.764	8108.108	8886.29	2026.161	2975.256	3427.848	1904.926	5479.484	8358.458	2580.788	3311.156	8413.323	7671.876	2796.136	8934.15	8825.447	7816.579	2537.66	3032.466	7954.824	3727.453	2252.339	1704.897	7632.52	3551.761	8050.395	8483.098	7785.642	3549.953	1.0	8725.679	2731.871	7670.071	3516.959	3516.959	2676.283	2966.582	8101.463	7893.285	8530.522	2919.613	2962.713	2962.713	2737.77	3296.349	3500.519	2051.27	3412.074	2134.38	5255.378	5255.378	2510.468	3443.988	4249.801	3210.435	2560.951	7624.656	7624.656	3448.399	8742.02	2162.61	1887.909	2865.955	2760.418	2760.418	9302.727	2223.788	3448.166	2579.797	7827.852	3437.308	3437.308	2153.382	7912.46	2194.784	3544.386	8431.478	2659.759	2659.759	7933.496	8872.845	1574.14	8154.717	7197.555	2650.42	7618.662	7618.662	5158.071	3137.846	7970.679	2253.562	3061.186	2775.112	7636.897	7636.897	2755.092	7921.623	2508.404	8484.85	7787.133	8897.798	7938.982	7938.982	2503.924	8663.95	8910.197	2102.993	3731.832	7939.581	7939.581	8100.955	8717.642	3463.575	3423.218	8230.139	8464.311	8464.311	2881.141	7982.981	4857.148	8671.998	7714.822	3344.573	3344.573	8673.813	2546.727	8498.443	8653.342	7587.946	2241.753	3214.907	3214.907	9031.539
101	wnt2459.py	3503.589	7819.418	7725.662	8851.375	3398.96	7436.16	4440.02	2602.138	8272.576	2255.508	6959.835	3579.884	3245.377	9146.487	1888.986	8175.404	7894.878	1694.578	3466.064	4422.85	4622.033	4758.666	9249.433	7853.918	3812.811	8039.053	3890.279	7707.66	2443.102	3573.069	8908.516	7984.713	8978.435	3309.719	4148.758	7907.582	7316.334	3543.204	3253.078	8693.132	7476.216	8482.727	8771.946	7581.595	7587.259	8076.087	3887.043	8742.793	5300.089	9367.032	7889.697	5181.867	3025.307	2661.627	8089.995	7325.04	3563.684	8216.805	8021.178	3922.831	7640.255	7255.716	2189.635	4431.64	3888.711	6889.319	7359.587	3837.093	7686.876	9028.823	3797.756	2442.648	3730.931	3387.868	5793.929	2908.15	2471.82	4540.029	8458.175	7533.507	2268.715	8972.271	8830.471	7606.308	2464.343	3810.762	6886.841	3328.895	3172.039	2900.674	7593.539	4534.247	7994.019	8546.087	7286.053	4508.076	3516.959	8896.568	2192.748	7160.369	1.0	7693.201	3250.832	2025.384	8170.166	7483.222	8572.253	2389.545	3801.977	7951.93	7951.93	3189.681	3139.191	3318.063	4519.594	3873.33	4104.335	4104.335	2845.59	2787.722	3516.175	2210.258	2581.005	7171.447	9126.05	3871.373	3871.373	2988.756	3845.695	2892.333	3234.608	3237.659	8150.746	8150.746	4219.268	3064.411	7348.536	4192.123	3607.507	3131.314	7472.221	3932.872	3817.968	3817.968	3068.361	8443.46	8101.85	8816.087	3472.815	8198.213	8198.213	3659.306	7025.866	3787.697	5387.273	4604.1	7896.989	3585.097	3585.097	2734.219	7644.899	3254.096	3280.913	7292.893	4251.145	4251.145	7342.623	9068.611	8242.133	3537.303	2805.411	8800.892	8800.892	3729.07	4409.433	7574.025	3372.507	8455.447	8710.499	4170.245	4170.245	7732.802	8259.374	8024.833	2832.0	7856.612	4376.659	8399.168	7871.701	7871.701	8009.683	8945.371	3170.977	7940.55	8584.184	7043.387	2656.02	2656.02	8412.852	7974.456
104	wnt5878.py	3068.934	7766.091	7601.027	8653.656	2832.673	7415.287	3826.032	1999.084	8161.565	7862.676	7018.815	3128.928	2788.852	9420.535	7169.965	3205.75	8833.976	7141.506	2714.993	3875.313	3938.384	4297.006	9550.943	7823.664	3276.567	7925.69	3276.422	7508.773	3546.302	3067.341	8784.847	7897.0	8751.544	2601.869	3409.779	7791.875	7287.806	2767.238	2654.214	8468.013	1739.161	8282.129	8544.517	7507.239	7480.603	7955.429	3458.732	9093.234	4851.414	9125.239	7807.687	4829.147	2209.188	3480.268	3381.226	7270.803	2861.536	8080.563	5117.02	3333.027	7619.553	2553.398	1585.718	3964.417	3468.634	6898.727	7342.235	2768.299	8468.94	8790.324	3187.709	2514.55	1985.951	2766.812	6486.391	8257.749	1772.062	2530.355	8310.494	7499.659	1704.279	9386.815	8637.992	7592.647	1790.524	3081.218	6882.374	3217.62	2404.017	2246.748	8278.352	2510.857	7842.394	8330.02	7310.391	3804.295	2966.582	8719.391	1511.061	7152.56	2025.384	7657.361	2643.198	1.0	8931.924	7454.464	8387.114	1261.218	3129.807	7813.765	2360.12	2764.69	2764.69	2454.877	3922.789	3143.521	3977.636	8637.675	2081.375	2081.375	3156.719	1783.791	2132.451	7119.872	8892.437	3420.992	8465.15	8465.15	3206.457	2332.199	2614.84	2479.221	8087.531	2022.766	3723.098	3723.098	7367.972	3608.412	2979.092	2278.031	7376.166	3242.258	3571.297	3571.297	2265.967	8322.085	8047.151	8614.454	2960.55	8088.692	8088.692	3006.696	7025.696	3222.895	4877.905	3979.772	7843.189	2738.389	2542.854	2542.854	7647.638	2489.088	2646.679	7285.457	3659.008	8484.455	7377.855	7377.855	8181.855	2874.551	1975.796	8649.748	8568.696	3168.467	3168.467	7528.573	2573.983	8381.604	8526.537	3748.035	3323.161	3323.161	8160.275	7989.389	2263.369	7831.074	4365.267	8271.468	8271.468	3479.195	7940.778	8790.429	2716.49	7816.305	8410.333	8410.333	2120.799	3644.65	8268.654	7993.245
108	wnt2797.py	2929.409	8029.629	7880.371	8903.842	2656.569	7670.506	3333.967	8918.058	8399.166	8131.081	4418.703	2719.051	2417.652	9090.523	3504.386	9184.742	8030.145	7419.935	2434.082	3451.183	3415.868	4041.701	9339.612	8072.518	2905.153	8167.684	2808.98	7732.674	2365.856	2709.619	9058.267	8174.877	8999.602	2543.752	2905.369	8042.329	7546.801	9010.573	2528.981	8699.358	1498.33	8482.026	8711.365	3243.719	7746.793	8211.032	3187.937	8690.224	4507.048	9289.702	7944.357	4601.705	1785.376	2534.465	8861.804	7479.585	2982.949	8338.509	4737.189	8576.166	2208.241	2237.105	1593.5	3737.002	3075.935	6986.913	7640.276	3244.045	7865.959	8968.613	2886.602	1555.574	2953.158	2487.535	6199.76	1496.607	1701.019	3534.692	1659.564	7771.257	1773.959	8976.069	8864.16	7872.079	1761.126	2700.903	6946.15	7762.566	2096.449	2026.51	7864.605	3480.575	8108.064	8560.169	3122.656	3249.188	2919.613	8998.198	1836.282	7396.065	2389.545	2449.71	2179.745	1261.218	8335.003	7712.766	8659.432	1.0	2711.133	2711.133	1809.633	2546.853	3317.031	1994.131	3412.041	2793.706	3948.328	3948.328	1954.35	3060.929	2806.1	1652.417	2241.372	7403.611	9088.13	2957.756	2957.756	2000.378	3113.774	1943.923	2183.461	2254.899	8056.173	8056.173	3322.447	1868.14	7596.286	3148.784	2512.547	1830.665	1830.665	2881.612	3286.474	8606.054	1700.695	8611.051	8298.596	8789.434	8789.434	8337.265	7343.961	2541.652	7326.696	2847.128	4444.764	3475.235	3475.235	2209.597	2050.627	2244.331	7905.143	2131.147	2152.288	2152.288	3240.569	8737.642	7670.525	9071.502	8427.234	2829.252	1885.253	1885.253	8732.891	2772.067	3306.169	7845.279	2342.026	8608.924	8608.924	3339.38	2796.841	7949.941	8413.901	8200.01	1641.274	8080.848	8080.848	8451.504	8080.487	2971.502	8213.538	9102.567	2289.981	7921.021	7921.021	7360.065	1803.177	3163.856	8505.334	8118.045
109	wnt5016.py	4034.926	8763.524	8626.54	9346.622	2559.966	8317.606	1860.211	2255.158	8971.194	8131.081	8299.548	3874.243	2407.982	9318.57	8426.017	2017.452	8970.126	7419.935	2496.371	2009.623	1868.175	3179.907	9833.857	8578.033	2247.861	8916.808	1440.773	8601.766	3815.282	2056.855	9494.804	8920.688	9371.7	2567.526	2905.369	8789.206	8491.897	2247.508	3294.374	9193.7	1498.33	9017.143	9022.195	8170.895	8651.969	8945.829	4227.364	9167.335	5170.705	9290.047	8831.173	5733.713	1785.376	4043.46	2835.084	8504.031	3149.041	8973.892	4737.189	3015.53	8637.536	3118.9	2952.284	2491.446	2174.719	8100.171	8515.803	2732.142	8748.535	9140.5	2676.104	3169.701	1989.934	2589.215	6689.014	9109.382	2578.331	1893.995	9129.527	8429.049	2930.736	9333.617	9264.142	8550.545	1761.126	1838.354	8025.397	5009.707	2377.449	2680.487	8472.759	1992.627	8785.52	9054.769	8444.084	1760.899	2962.713	9445.035	3089.104	8299.55	3801.977	8552.827	2241.156	3129.807	8335.003	7712.766	9249.105	2711.133	1.0	8826.401	2829.959	2829.959	4564.391	2384.069	2039.734	2183.248	5356.309	9245.791	9245.791	4555.362	3488.593	3693.129	3663.089	8275.813	9246.788	9246.788	9055.06	2508.58	2665.64	2242.329	2972.119	2792.334	8876.758	8876.758	1966.751	2704.609	8496.661	1954.836	2361.884	2434.025	8493.767	8493.767	2177.117	9164.265	2493.562	9024.905	8776.278	9112.327	9112.327	8990.719	7960.283	2166.469	8298.317	1731.339	4993.323	4993.323	8761.422	2016.258	2917.295	3388.849	8485.709	2386.783	3173.969	8543.446	8543.446	9284.177	8489.245	9276.725	8786.378	2500.229	3028.603	3028.603	8983.768	2239.054	1744.629	8791.856	2668.672	8951.815	9286.627	1898.567	1898.567	8848.588	9026.697	8971.517	2443.604	8722.703	6244.804	9157.925	9157.925	1777.023	8856.868	9604.991	2389.289	8773.114	9379.77	9379.77	2659.414	1881.404	9094.639	9087.334
111	wnt4590.py	2549.246	8214.727	8029.589	8946.785	2502.21	7687.338	3254.448	2284.511	8406.795	8219.783	7298.441	8419.898	2106.678	2724.706	7540.79	2803.525	4894.951	7593.167	2036.11	3390.704	3492.878	9056.085	4076.953	8137.399	2838.037	8317.801	9067.03	7962.598	2655.633	2538.894	9180.51	8385.259	9119.831	2371.46	3220.152	8178.764	7762.613	1916.751	2480.212	8834.395	1906.621	2672.063	8906.552	7720.049	7961.988	8416.934	2665.443	8880.365	3840.06	9467.618	7905.955	4209.826	1564.822	2337.245	3113.614	7618.586	2670.708	8450.54	4161.307	2770.574	8090.798	1808.834	2099.041	3704.436	3503.083	6928.243	7819.643	8174.839	1704.737	9167.92	2438.002	1847.528	3094.955	2297.865	6238.627	8582.639	8166.091	9218.445	8667.653	7894.069	2187.409	9166.811	9065.712	8023.114	1951.527	3192.35	5209.106	3361.477	1448.196	8004.054	1750.655	9258.354	8240.037	8733.5	7625.073	3432.823	2737.77	9179.69	2275.02	2272.693	7951.93	8028.402	2308.552	2360.12	8388.873	7896.835	8838.889	1809.633	2829.959	8232.418	1.0	1877.592	3331.595	1821.247	3515.737	2490.942	3581.908	3581.908	2438.982	3185.824	2318.253	2024.351	2610.842	7601.914	9313.068	3250.228	3250.228	2179.094	3117.673	2391.361	1333.341	2126.587	8095.268	1703.391	1703.391	1649.364	7719.761	3391.516	2379.029	2049.614	7831.092	2507.106	3413.931	3413.931	1618.91	8617.168	8336.173	8999.299	2833.633	8451.282	7453.361	7453.361	7611.249	3160.432	3855.291	3506.859	8121.54	1985.467	1327.101	1327.101	7898.699	1573.669	1408.924	7711.636	3074.155	8854.189	8854.189	9239.415	8340.969	2686.539	1550.995	8972.201	8946.771	2423.104	2423.104	8067.319	2049.378	8560.103	8958.405	3450.364	3113.842	3113.842	8633.716	8319.236	1544.266	8150.664	4851.108	8514.698	8165.932	8165.932	8341.646	9245.213	2180.654	7920.21	8936.988	7606.67	1506.453	1506.453	8646.482	8187.898
113	wnt7719.py	4127.666	7225.002	6967.067	7930.652	3696.228	6576.65	4910.443	3691.285	8201.751	7146.42	6550.383	4302.086	3163.517	8308.42	6721.222	4226.055	7965.428	6384.93	3600.363	4853.973	5249.999	5557.101	8403.135	8004.313	3603.093	7388.58	4684.877	7027.264	2252.662	4110.628	8999.699	8133.105	8105.953	3171.512	4930.34	7222.74	7564.692	3846.003	2937.898	8690.335	3431.117	7841.706	8793.102	6539.257	6885.735	7410.179	4215.851	8762.9	5189.553	8544.238	7355.7	3875.151	3727.647	1984.555	4148.383	7310.461	3380.114	7410.742	5721.518	3712.214	6999.889	2813.193	2741.227	4823.697	4997.932	6361.987	6558.584	4066.904	7115.809	9046.81	3705.06	2802.205	4747.688	3317.328	4538.666	7634.931	3304.614	5165.865	7685.109	7742.338	3394.711	8203.479	8909.943	7842.68	3024.238	4598.642	6833.188	1647.728	3443.65	3200.308	6793.375	5228.752	7250.876	7768.045	6656.927	5211.545	3500.519	9024.73	2704.204	6449.716	3139.191	6952.834	3216.485	2764.69	7414.876	6873.784	7812.614	3317.031	4564.391	7181.431	3331.595	3495.771	1.0	3465.895	5168.581	4058.887	4296.959	4296.959	3023.414	1893.107	4386.198	2889.673	2545.121	6518.311	8367.764	4894.413	4894.413	3681.187	3996.665	3638.264	3471.603	3428.377	8362.616	2850.107	2850.107	3793.133	6774.713	4879.008	3985.069	3518.401	6861.274	3838.866	3838.866	7663.484	3757.355	7551.703	7297.348	8082.41	3167.459	7501.385	6181.884	6181.884	6402.286	4700.308	5527.132	5102.638	7152.805	3732.447	3732.447	3029.86	6756.417	3304.7	3249.94	6632.272	4544.844	7826.173	7826.173	8328.987	7371.863	3770.906	3082.889	7990.462	8154.64	4004.344	5280.516	5280.516	3474.865	7531.107	7925.802	4917.17	4801.02	7193.721	7193.721	7422.278	3708.946	7127.518	3266.74	7707.407	7020.065	4971.384	7375.155	8042.593	8042.593	7453.6	7877.229	6423.741	3255.334	4826.954	7658.402	7658.402
114	wnt4162.py	3641.06	8218.501	8049.16	8804.388	1784.112	7654.645	2549.246	2039.471	8345.712	8227.987	7683.542	3269.569	1577.766	9172.192	7837.099	2053.777	8697.267	7558.241	1413.736	2543.392	2870.886	3913.928	9230.812	7928.731	2021.148	7388.58	2465.871	8115.416	2863.468	1984.492	9003.635	8386.83	8105.953	1782.481	2635.405	7222.74	7880.096	1537.072	2937.898	8776.147	1679.465	8779.462	8897.937	7519.101	8026.028	8386.313	4215.851	8910.645	4548.29	9353.665	8323.452	5112.469	1849.672	2874.551	2240.857	7921.172	2085.576	8327.951	4985.774	3712.214	8064.971	1772.789	2324.78	2792.79	2982.943	7597.876	6558.584	2199.796	8158.979	9115.349	3705.06	2802.205	2823.256	3317.328	5879.573	8558.012	1908.289	2933.38	8581.585	7808.045	2382.981	9104.268	9002.311	7986.701	1908.976	2573.978	7579.634	3677.755	1471.514	1638.673	7822.357	2929.973	8218.386	8707.733	7795.271	5211.545	2051.27	9004.519	2505.594	7636.612	3318.063	6952.834	1975.852	2454.877	8331.34	8026.717	7812.614	1994.131	2384.069	7181.431	1821.247	2757.758	3465.895	1.0	2878.703	1634.169	4728.415	8947.962	2117.028	3365.612	3365.612	2686.665	2447.934	7684.468	9212.158	2802.239	8850.888	8850.888	2191.991	2101.642	2038.183	1674.109	8800.661	1781.896	1781.896	2078.251	7854.74	2792.179	1674.771	1392.345	7934.948	1883.598	1883.598	8620.45	1882.313	8463.122	8225.665	8991.12	2053.335	8417.157	8417.157	1827.556	7675.673	2758.279	4492.3	2691.109	2691.109	1308.923	2099.32	2145.77	7863.92	1276.134	2110.216	7919.639	7919.639	8713.732	7878.814	9163.215	8251.286	1927.533	2003.42	8897.221	8897.221	1626.324	3005.053	8113.048	1397.549	8372.704	8897.371	2990.498	2990.498	8252.844	8679.458	8462.445	1992.507	8158.339	5058.7	5058.7	8015.333	2758.995	8323.917	8985.347	1978.922	8375.257	8375.257	7694.318	1608.986	2543.01	8560.114	8758.71
119	wnt2134.py	3663.694	7874.472	7746.691	8633.275	2542.466	7403.478	3099.802	1832.518	8141.772	8016.097	7394.954	9072.673	2388.154	8961.167	7481.015	2754.158	5464.752	7220.966	9021.67	3209.5	3152.416	4009.856	9027.946	7746.929	2862.361	8082.917	9363.959	7799.757	8299.745	2803.868	8790.467	8062.976	8808.412	2238.337	2822.272	7949.939	7516.437	2558.68	2392.44	8518.046	1649.618	8457.621	8669.486	7343.797	7749.932	2386.569	3891.293	2059.466	4920.158	9185.996	8096.739	5243.731	2454.578	8410.393	2617.834	7601.207	8815.817	8125.944	5305.128	2848.841	7709.989	2316.447	2156.784	3290.792	3089.709	7415.84	7470.549	8913.899	3000.154	8883.493	2543.283	1950.047	3032.8	2173.071	5613.102	8356.736	8848.309	3357.498	8416.087	7557.834	2437.436	8914.979	8723.025	7695.253	2402.883	2417.266	6281.476	3416.695	9039.424	1883.906	7579.161	9207.819	7949.566	8385.991	7526.799	3170.893	2510.468	1813.006	2301.243	7337.754	2845.59	7698.423	2389.328	2081.375	8149.79	7695.381	8450.061	1954.35	9245.791	7939.261	2438.982	8852.461	3023.414	2117.028	9320.54	2558.222	4642.335	6602.678	1.0	3007.079	3649.784	2437.066	2437.066	7265.905	8960.034	3109.565	8645.127	2335.083	2521.751	2521.751	2796.104	2485.124	8532.827	2209.439	3282.629	2399.893	7590.936	7590.936	2536.909	1927.852	7614.817	2437.332	3125.719	8411.324	8411.324	8320.421	8029.186	8778.695	2409.134	8156.905	6986.896	2444.7	2444.7	2903.618	4874.012	3051.317	7923.943	2215.409	2674.398	2704.333	2704.333	2158.713	2754.003	7560.955	3004.334	8552.644	7542.397	7542.397	8066.488	2323.214	2465.732	8692.298	8710.429	2678.727	3348.096	7788.355	7788.355	8246.909	8640.134	3181.915	2739.353	7938.41	8314.798	8218.493	8218.493	7940.857	4687.85	8513.674	7749.941	2870.398	8023.866	8023.866	2592.116	8133.019	8624.359	7289.489	2321.726	2915.218	2915.218	8522.581
120	wnt7250.py	3954.15	7333.254	7078.681	8032.848	3779.041	6690.307	5028.732	3481.96	7534.745	7383.075	6712.379	4170.392	3484.46	8961.167	6829.943	4356.757	7966.58	6519.69	3446.804	5048.404	5352.646	5752.787	9027.946	7197.231	4460.235	7458.298	4725.93	7110.789	1728.432	4049.153	8151.379	8062.976	8173.586	2238.337	4936.934	7337.78	6743.845	3770.202	2708.468	7921.074	3083.872	7902.231	8106.277	6738.21	7749.932	7494.735	4115.893	7991.112	5165.982	8628.782	7442.965	5243.731	3580.154	1760.035	4065.453	7601.207	3295.754	7542.648	5715.255	3651.083	7182.002	2767.781	2156.784	4984.201	5110.034	6834.391	6681.498	4150.757	7175.199	8883.493	3693.007	2788.633	3032.8	3282.348	4774.577	7708.512	3178.783	3357.498	7786.656	7557.834	3337.298	8287.054	8723.025	7092.469	2819.334	4626.869	6915.7	1499.607	3388.012	2957.847	6888.649	5387.134	7330.359	7827.6	6737.447	5271.051	3443.988	8135.555	2301.243	6562.523	2787.722	7076.794	4004.645	2081.375	7552.851	7041.04	7906.705	3060.929	4555.362	7320.667	3185.824	3393.844	1893.107	3365.612	5307.702	4020.288	4220.513	8204.542	3007.079	1.0	4371.001	2625.121	2002.983	6624.23	8429.077	4958.806	4958.806	3530.969	4067.428	3701.665	3410.677	3138.999	8338.85	2631.959	2631.959	3680.301	6892.46	5095.32	3875.634	3319.008	6990.387	4022.156	4022.156	7832.441	3647.485	7658.008	7500.254	8213.052	3062.452	7629.057	7629.057	4018.511	6504.522	4803.402	5539.266	5198.43	7295.374	7295.374	3541.336	3016.91	6963.347	3284.5	3346.141	6740.876	6740.876	7901.241	6876.373	8435.259	7697.686	3775.994	2862.148	2862.148	8231.459	3932.289	5304.545	6980.91	3366.037	7805.883	7979.24	5177.927	5177.927	7276.663	7699.294	7567.762	3630.548	7304.588	3055.006	7813.873	7223.76	5025.249	5025.249	8081.519	3887.246	7561.435	7907.737	6496.099	3110.901	4948.01	4948.01	8019.443
123	wnt3783.py	3920.879	7678.342	7517.295	8444.606	2916.708	7175.064	4006.198	2461.856	7974.302	7788.722	7226.194	3846.562	2588.743	8825.603	7274.293	3723.478	8473.951	6917.922	2454.901	4053.785	4278.788	4929.69	8817.535	7513.067	3480.533	7826.477	3707.713	7526.464	2022.493	3463.784	8515.148	7847.65	8616.635	2549.943	4037.901	7725.243	7197.174	2903.438	2694.687	8345.241	2347.595	8291.265	8546.92	7073.012	7432.047	7828.018	4218.418	8456.988	5086.754	9112.921	7972.654	5355.636	2828.894	2071.868	2959.474	7335.147	2536.117	7936.501	4742.556	2723.467	7534.935	2092.37	2155.115	3910.275	4205.519	7290.189	7188.645	3324.835	7547.145	8773.989	2860.825	2286.178	3954.866	2933.167	5183.963	8105.361	2394.129	4329.633	8194.423	7318.299	2512.941	8690.237	8589.166	7516.305	2144.23	3540.299	7339.543	2499.782	2723.5	1957.375	7344.761	4409.346	7730.53	8269.956	7231.896	4301.063	2560.951	8566.583	2349.566	7090.142	2581.005	7539.329	2900.365	2132.451	7896.553	7397.395	8294.48	2241.372	3663.089	7716.498	2610.842	3082.985	2545.121	2447.934	4322.948	3021.696	3530.871	8551.841	2437.066	2002.983	4097.61	2094.565	1.0	7069.628	7069.628	3918.673	8435.223	2475.98	3096.71	2697.044	2951.595	2951.595	8766.106	1904.454	4219.426	2970.645	7300.946	4147.62	4147.62	2148.305	7378.102	3211.929	4226.697	8242.224	2792.692	8036.466	8036.466	8620.857	2283.017	7930.283	6759.138	2991.977	6924.019	3912.292	3912.292	4077.683	7684.215	2861.363	3051.927	2715.64	7435.525	2640.682	2640.682	7253.674	3707.642	8280.671	7274.025	8790.306	8015.624	2998.552	2998.552	8477.898	8593.197	2944.366	4342.388	7409.616	2399.329	8098.961	8098.961	4244.98	3811.704	7652.558	8065.939	8021.528	2801.704	7716.604	7716.604	8306.879	7589.274	3932.399	7812.562	8433.508	2837.849	8050.598	8050.598	6916.187	2331.986	3899.619	8129.878	8534.184
